DOID,hpoid
DOID:5295,HP:0003470
DOID:5295,HP:0002013
DOID:5295,HP:0000961
DOID:5295,HP:0003419
DOID:5295,HP:0100812
DOID:11247,HP:0000093
DOID:11247,HP:0002045
DOID:11247,HP:0000551
DOID:11247,HP:0031364
DOID:11247,HP:0000103
DOID:11247,HP:0001259
DOID:11247,HP:0000618
DOID:11247,HP:0010550
DOID:11247,HP:0002039
DOID:11247,HP:0002063
DOID:11247,HP:0001789
DOID:11247,HP:0000969
DOID:11247,HP:0000602
DOID:11247,HP:0007209
DOID:11247,HP:0004417
DOID:11247,HP:0002883
DOID:11247,HP:0001513
DOID:11247,HP:0001250
DOID:11247,HP:0025116
DOID:11247,HP:0001257
DOID:11247,HP:0002248
DOID:11247,HP:0100739
DOID:11247,HP:0002105
DOID:11247,HP:0001279
DOID:11247,HP:0100520
DOID:11247,HP:0002094
DOID:11247,HP:0003202
DOID:11247,HP:0001289
DOID:11247,HP:0002301
DOID:11247,HP:0012531
DOID:11247,HP:0001252
DOID:11247,HP:0410281
DOID:11247,HP:0002027
DOID:11247,HP:0002315
DOID:11247,HP:0100749
DOID:11247,HP:0000952
DOID:11247,HP:0031258
DOID:11247,HP:0000979
DOID:11247,HP:0012188
DOID:11247,HP:0003470
DOID:11247,HP:0040184
DOID:11247,HP:0002445
DOID:11247,HP:0000651
DOID:11247,HP:0002013
DOID:11247,HP:0001007
DOID:11247,HP:0000961
DOID:11247,HP:0003641
DOID:11247,HP:0001945
DOID:11247,HP:0001681
DOID:1005,HP:0002019
DOID:1005,HP:0001332
DOID:1005,HP:0001789
DOID:1005,HP:0000017
DOID:1005,HP:0100607
DOID:1005,HP:0000020
DOID:1005,HP:0000969
DOID:1005,HP:0001249
DOID:1005,HP:0001276
DOID:1005,HP:0001513
DOID:1005,HP:0001250
DOID:1005,HP:0025116
DOID:1005,HP:0001257
DOID:1005,HP:0002014
DOID:1005,HP:0002018
DOID:1005,HP:0001824
DOID:1005,HP:0030157
DOID:1005,HP:0012378
DOID:1005,HP:0002301
DOID:1005,HP:0012531
DOID:1005,HP:0002027
DOID:1005,HP:0001281
DOID:1005,HP:0000979
DOID:1005,HP:0001945
DOID:1005,HP:0031217
DOID:1005,HP:0002013
DOID:1005,HP:0003419
DOID:1005,HP:0001681
DOID:715,HP:0000602
DOID:715,HP:0004326
DOID:715,HP:0001324
DOID:715,HP:0001249
DOID:715,HP:0002315
DOID:715,HP:0003202
DOID:715,HP:0002829
DOID:715,HP:0000989
DOID:715,HP:0010702
DOID:715,HP:0002014
DOID:715,HP:0012531
DOID:715,HP:0002013
DOID:715,HP:0000365
DOID:715,HP:0000969
DOID:715,HP:0002018
DOID:12783,HP:0002321
DOID:12783,HP:0002277
DOID:12783,HP:0030834
DOID:12783,HP:0000575
DOID:12783,HP:0012377
DOID:12783,HP:0012735
DOID:12783,HP:0010828
DOID:12783,HP:0012416
DOID:12783,HP:0001513
DOID:12783,HP:0001250
DOID:12783,HP:0000613
DOID:12783,HP:0010780
DOID:12783,HP:0002018
DOID:12783,HP:0001324
DOID:12783,HP:0004324
DOID:12783,HP:0031005
DOID:12783,HP:0002381
DOID:12783,HP:0002301
DOID:12783,HP:0031284
DOID:12783,HP:0012531
DOID:12783,HP:0002315
DOID:12783,HP:0000473
DOID:12783,HP:0002013
DOID:12783,HP:0030833
DOID:11465,HP:0002045
DOID:11465,HP:0012735
DOID:11465,HP:0000618
DOID:11465,HP:0010828
DOID:11465,HP:0010550
DOID:11465,HP:0000017
DOID:11465,HP:0000020
DOID:11465,HP:0002305
DOID:11465,HP:0001251
DOID:11465,HP:0011868
DOID:11465,HP:0002094
DOID:11465,HP:0012378
DOID:11465,HP:0001289
DOID:11465,HP:0012074
DOID:11465,HP:0002380
DOID:11465,HP:0002445
DOID:11465,HP:0002013
DOID:11465,HP:0001945
DOID:11465,HP:0000551
DOID:11465,HP:0001609
DOID:11465,HP:0002277
DOID:11465,HP:0030834
DOID:11465,HP:0002385
DOID:11465,HP:0025267
DOID:11465,HP:0001259
DOID:11465,HP:0002039
DOID:11465,HP:0002375
DOID:11465,HP:0000989
DOID:11465,HP:0001276
DOID:11465,HP:0001513
DOID:11465,HP:0001257
DOID:11465,HP:0001250
DOID:11465,HP:0002578
DOID:11465,HP:0009916
DOID:11465,HP:0002301
DOID:11465,HP:0410281
DOID:11465,HP:0002020
DOID:11465,HP:0000473
DOID:11465,HP:0012196
DOID:11465,HP:0002591
DOID:11465,HP:0000365
DOID:11465,HP:0005101
DOID:11465,HP:0003419
DOID:11465,HP:0002063
DOID:11465,HP:0000969
DOID:11465,HP:0000602
DOID:11465,HP:0001605
DOID:11465,HP:0025268
DOID:11465,HP:0001249
DOID:11465,HP:0002883
DOID:11465,HP:0000613
DOID:11465,HP:0000407
DOID:11465,HP:0003401
DOID:11465,HP:0003202
DOID:11465,HP:0002829
DOID:11465,HP:0031005
DOID:11465,HP:0031284
DOID:11465,HP:0012531
DOID:11465,HP:0002027
DOID:11465,HP:0002104
DOID:11465,HP:0100749
DOID:11465,HP:0002411
DOID:11465,HP:0031258
DOID:11465,HP:0030148
DOID:11465,HP:0000651
DOID:11465,HP:0001337
DOID:11465,HP:0100033
DOID:11465,HP:0000093
DOID:11465,HP:0002321
DOID:11465,HP:0003418
DOID:11465,HP:0002072
DOID:11465,HP:0002019
DOID:11465,HP:0001618
DOID:11465,HP:0000103
DOID:11465,HP:0012592
DOID:11465,HP:0012416
DOID:11465,HP:0001332
DOID:11465,HP:0001260
DOID:11465,HP:0025406
DOID:11465,HP:0007209
DOID:11465,HP:0000738
DOID:11465,HP:0002014
DOID:11465,HP:0100963
DOID:11465,HP:0002791
DOID:11465,HP:0002018
DOID:11465,HP:0001279
DOID:11465,HP:0001824
DOID:11465,HP:0001324
DOID:11465,HP:0000616
DOID:11465,HP:0004324
DOID:11465,HP:0010702
DOID:11465,HP:0002487
DOID:11465,HP:0001252
DOID:11465,HP:0002315
DOID:11465,HP:0001281
DOID:11465,HP:0003470
DOID:11465,HP:0100518
DOID:11465,HP:0000961
DOID:11465,HP:0030833
DOID:11465,HP:0001681
DOID:530,HP:0001609
DOID:530,HP:0002277
DOID:530,HP:0002321
DOID:530,HP:0002385
DOID:530,HP:0002019
DOID:530,HP:0001336
DOID:530,HP:0031364
DOID:530,HP:0001259
DOID:530,HP:0012377
DOID:530,HP:0012735
DOID:530,HP:0010521
DOID:530,HP:0010828
DOID:530,HP:0000618
DOID:530,HP:0001332
DOID:530,HP:0001260
DOID:530,HP:0000969
DOID:530,HP:0000602
DOID:530,HP:0025268
DOID:530,HP:0007209
DOID:530,HP:0001249
DOID:530,HP:0000989
DOID:530,HP:0002883
DOID:530,HP:0001513
DOID:530,HP:0001250
DOID:530,HP:0001257
DOID:530,HP:0000738
DOID:530,HP:0000613
DOID:530,HP:0000957
DOID:530,HP:0001251
DOID:530,HP:0001279
DOID:530,HP:0001324
DOID:530,HP:0003401
DOID:530,HP:0003202
DOID:530,HP:0002486
DOID:530,HP:0002300
DOID:530,HP:0002186
DOID:530,HP:0012378
DOID:530,HP:0002301
DOID:530,HP:0012531
DOID:530,HP:0001252
DOID:530,HP:0002315
DOID:530,HP:0002411
DOID:530,HP:0000979
DOID:530,HP:0002380
DOID:530,HP:0000646
DOID:530,HP:0000473
DOID:530,HP:0003470
DOID:530,HP:0000651
DOID:530,HP:0001337
DOID:530,HP:0030833
DOID:530,HP:0001945
DOID:530,HP:0100660
DOID:5759,HP:0004326
DOID:5759,HP:0002094
DOID:5759,HP:0001824
DOID:5759,HP:0001249
DOID:5759,HP:0001250
DOID:5759,HP:0000618
DOID:5759,HP:0002487
DOID:1470,HP:0002045
DOID:1470,HP:0003418
DOID:1470,HP:0002321
DOID:1470,HP:0030834
DOID:1470,HP:0012417
DOID:1470,HP:0001618
DOID:1470,HP:0002019
DOID:1470,HP:0001336
DOID:1470,HP:0031364
DOID:1470,HP:0025267
DOID:1470,HP:0000360
DOID:1470,HP:0012592
DOID:1470,HP:0001259
DOID:1470,HP:0010524
DOID:1470,HP:0002039
DOID:1470,HP:0012416
DOID:1470,HP:0001332
DOID:1470,HP:0000969
DOID:1470,HP:0000020
DOID:1470,HP:0002375
DOID:1470,HP:0025406
DOID:1470,HP:0001249
DOID:1470,HP:0000989
DOID:1470,HP:0002883
DOID:1470,HP:0001513
DOID:1470,HP:0001250
DOID:1470,HP:0000738
DOID:1470,HP:0002014
DOID:1470,HP:0100739
DOID:1470,HP:0001251
DOID:1470,HP:0002018
DOID:1470,HP:0004326
DOID:1470,HP:0002094
DOID:1470,HP:0001279
DOID:1470,HP:0001324
DOID:1470,HP:0001824
DOID:1470,HP:0002829
DOID:1470,HP:0004324
DOID:1470,HP:0031005
DOID:1470,HP:0012378
DOID:1470,HP:0002578
DOID:1470,HP:0025502
DOID:1470,HP:0002381
DOID:1470,HP:0001289
DOID:1470,HP:0031284
DOID:1470,HP:0012531
DOID:1470,HP:0002487
DOID:1470,HP:0030784
DOID:1470,HP:0410281
DOID:1470,HP:0002027
DOID:1470,HP:0002315
DOID:1470,HP:0100749
DOID:1470,HP:0031258
DOID:1470,HP:0000979
DOID:1470,HP:0003470
DOID:1470,HP:0002591
DOID:1470,HP:0031217
DOID:1470,HP:0001337
DOID:1470,HP:0002013
DOID:1470,HP:0001007
DOID:1470,HP:0000365
DOID:1470,HP:0003419
DOID:1470,HP:0100660
DOID:11054,HP:0000093
DOID:11054,HP:0000551
DOID:11054,HP:0030833
DOID:11054,HP:0003418
DOID:11054,HP:0002321
DOID:11054,HP:0030834
DOID:11054,HP:0002019
DOID:11054,HP:0001336
DOID:11054,HP:0000103
DOID:11054,HP:0000360
DOID:11054,HP:0012592
DOID:11054,HP:0012377
DOID:11054,HP:0000618
DOID:11054,HP:0010550
DOID:11054,HP:0002039
DOID:11054,HP:0100607
DOID:11054,HP:0000020
DOID:11054,HP:0000602
DOID:11054,HP:0000969
DOID:11054,HP:0001249
DOID:11054,HP:0025143
DOID:11054,HP:0001513
DOID:11054,HP:0001250
DOID:11054,HP:0002248
DOID:11054,HP:0002014
DOID:11054,HP:0001251
DOID:11054,HP:0002018
DOID:11054,HP:0004326
DOID:11054,HP:0100520
DOID:11054,HP:0002094
DOID:11054,HP:0001279
DOID:11054,HP:0003401
DOID:11054,HP:0004324
DOID:11054,HP:0001324
DOID:11054,HP:0001824
DOID:11054,HP:0012378
DOID:11054,HP:0002381
DOID:11054,HP:0001289
DOID:11054,HP:0002301
DOID:11054,HP:0012531
DOID:11054,HP:0001252
DOID:11054,HP:0002027
DOID:11054,HP:0002315
DOID:11054,HP:0100749
DOID:11054,HP:0031258
DOID:11054,HP:0001945
DOID:11054,HP:0003470
DOID:11054,HP:0100518
DOID:11054,HP:0002445
DOID:11054,HP:0000651
DOID:11054,HP:0002013
DOID:11054,HP:0000365
DOID:11054,HP:0003641
DOID:11054,HP:0003419
DOID:11054,HP:0001681
DOID:8437,HP:0000093
DOID:8437,HP:0003418
DOID:8437,HP:0002019
DOID:8437,HP:0001259
DOID:8437,HP:0012735
DOID:8437,HP:0000618
DOID:8437,HP:0010550
DOID:8437,HP:0002039
DOID:8437,HP:0100607
DOID:8437,HP:0000020
DOID:8437,HP:0000602
DOID:8437,HP:0000969
DOID:8437,HP:0001249
DOID:8437,HP:0000989
DOID:8437,HP:0001513
DOID:8437,HP:0001250
DOID:8437,HP:0025116
DOID:8437,HP:0001257
DOID:8437,HP:0002248
DOID:8437,HP:0002014
DOID:8437,HP:0001251
DOID:8437,HP:0002018
DOID:8437,HP:0004326
DOID:8437,HP:0002094
DOID:8437,HP:0001279
DOID:8437,HP:0001324
DOID:8437,HP:0040183
DOID:8437,HP:0003202
DOID:8437,HP:0004324
DOID:8437,HP:0002578
DOID:8437,HP:0012378
DOID:8437,HP:0001824
DOID:8437,HP:0012531
DOID:8437,HP:0001252
DOID:8437,HP:0410281
DOID:8437,HP:0002027
DOID:8437,HP:0002315
DOID:8437,HP:0001281
DOID:8437,HP:0100749
DOID:8437,HP:0000952
DOID:8437,HP:0012074
DOID:8437,HP:0000979
DOID:8437,HP:0012188
DOID:8437,HP:0001945
DOID:8437,HP:0003470
DOID:8437,HP:0002445
DOID:8437,HP:0002591
DOID:8437,HP:0002013
DOID:8437,HP:0000961
DOID:8437,HP:0003419
DOID:8437,HP:0100812
DOID:8437,HP:0001681
DOID:4123,HP:0031364
DOID:4123,HP:0001259
DOID:4123,HP:0000365
DOID:4123,HP:0012735
DOID:4123,HP:0000618
DOID:4123,HP:0001789
DOID:4123,HP:0100607
DOID:4123,HP:0000969
DOID:4123,HP:0000602
DOID:4123,HP:0001249
DOID:4123,HP:0000989
DOID:4123,HP:0001250
DOID:4123,HP:0025116
DOID:4123,HP:0002014
DOID:4123,HP:0007024
DOID:4123,HP:0002105
DOID:4123,HP:0000407
DOID:4123,HP:0002094
DOID:4123,HP:0001324
DOID:4123,HP:0003401
DOID:4123,HP:0002829
DOID:4123,HP:0010702
DOID:4123,HP:0002301
DOID:4123,HP:0012531
DOID:4123,HP:0000979
DOID:4123,HP:0003470
DOID:4123,HP:0001007
DOID:4123,HP:0000961
DOID:4123,HP:0100033
DOID:4123,HP:0030833
DOID:4123,HP:0001945
DOID:681,HP:0002277
DOID:681,HP:0001618
DOID:681,HP:0002019
DOID:681,HP:0001336
DOID:681,HP:0012735
DOID:681,HP:0000618
DOID:681,HP:0010550
DOID:681,HP:0010524
DOID:681,HP:0002039
DOID:681,HP:0002063
DOID:681,HP:0001332
DOID:681,HP:0001260
DOID:681,HP:0000969
DOID:681,HP:0000211
DOID:681,HP:0000602
DOID:681,HP:0001605
DOID:681,HP:0007209
DOID:681,HP:0001249
DOID:681,HP:0001250
DOID:681,HP:0001257
DOID:681,HP:0001251
DOID:681,HP:0007024
DOID:681,HP:0000407
DOID:681,HP:0004326
DOID:681,HP:0002094
DOID:681,HP:0001324
DOID:681,HP:0002203
DOID:681,HP:0003202
DOID:681,HP:0002186
DOID:681,HP:0002381
DOID:681,HP:0002301
DOID:681,HP:0001252
DOID:681,HP:0002104
DOID:681,HP:0000952
DOID:681,HP:0002380
DOID:681,HP:0003470
DOID:681,HP:0002445
DOID:681,HP:0012196
DOID:681,HP:0000365
DOID:1461,HP:0000093
DOID:1461,HP:0000618
DOID:1461,HP:0010550
DOID:1461,HP:0004417
DOID:1461,HP:0000989
DOID:1461,HP:0002014
DOID:1461,HP:0002105
DOID:1461,HP:0004326
DOID:1461,HP:0011868
DOID:1461,HP:0002094
DOID:1461,HP:0003401
DOID:1461,HP:0012531
DOID:1461,HP:0002027
DOID:1461,HP:0000965
DOID:1461,HP:0003470
DOID:1461,HP:0100576
DOID:1461,HP:0000961
DOID:1461,HP:0001945
DOID:1461,HP:0001681
DOID:10159,HP:0003418
DOID:10159,HP:0030834
DOID:10159,HP:0002385
DOID:10159,HP:0002019
DOID:10159,HP:0001336
DOID:10159,HP:0003419
DOID:10159,HP:0010550
DOID:10159,HP:0000969
DOID:10159,HP:0000211
DOID:10159,HP:0001249
DOID:10159,HP:0001513
DOID:10159,HP:0001250
DOID:10159,HP:0001257
DOID:10159,HP:0002014
DOID:10159,HP:0001324
DOID:10159,HP:0003401
DOID:10159,HP:0003202
DOID:10159,HP:0002829
DOID:10159,HP:0012378
DOID:10159,HP:0002301
DOID:10159,HP:0012531
DOID:10159,HP:0000979
DOID:10159,HP:0040184
DOID:10159,HP:0002445
DOID:10159,HP:0000365
DOID:10159,HP:0001945
DOID:3892,HP:0002321
DOID:3892,HP:0002072
DOID:3892,HP:0001259
DOID:3892,HP:0001332
DOID:3892,HP:0000969
DOID:3892,HP:0000989
DOID:3892,HP:0001250
DOID:3892,HP:0001513
DOID:3892,HP:0002305
DOID:3892,HP:0001279
DOID:3892,HP:0001824
DOID:3892,HP:0001324
DOID:3892,HP:0003401
DOID:3892,HP:0003202
DOID:3892,HP:0004324
DOID:3892,HP:0012378
DOID:3892,HP:0001289
DOID:3892,HP:0002301
DOID:3892,HP:0002315
DOID:3892,HP:0031258
DOID:3892,HP:0002591
DOID:3892,HP:0000651
DOID:3892,HP:0001007
DOID:1749,HP:0001609
DOID:1749,HP:0002094
DOID:1749,HP:0001513
DOID:1749,HP:0012531
DOID:1749,HP:0000618
DOID:1749,HP:0010550
DOID:1749,HP:0001945
DOID:1749,HP:0002027
DOID:1749,HP:0002018
DOID:11819,HP:0000093
DOID:11819,HP:0002094
DOID:11819,HP:0100520
DOID:11819,HP:0001324
DOID:11819,HP:0030157
DOID:11819,HP:0002315
DOID:11819,HP:0012592
DOID:11819,HP:0001513
DOID:11819,HP:0003419
DOID:11819,HP:0012531
DOID:11819,HP:0002039
DOID:11819,HP:0001945
DOID:11819,HP:0002027
DOID:11819,HP:0000969
DOID:11819,HP:0000020
DOID:3021,HP:0002045
DOID:3021,HP:0012377
DOID:3021,HP:0012735
DOID:3021,HP:0000618
DOID:3021,HP:0010550
DOID:3021,HP:0000017
DOID:3021,HP:0000020
DOID:3021,HP:0100739
DOID:3021,HP:0001251
DOID:3021,HP:0011868
DOID:3021,HP:0002094
DOID:3021,HP:0002203
DOID:3021,HP:0012378
DOID:3021,HP:0001289
DOID:3021,HP:0002445
DOID:3021,HP:0002013
DOID:3021,HP:0003641
DOID:3021,HP:0001945
DOID:3021,HP:0002385
DOID:3021,HP:0001336
DOID:3021,HP:0001259
DOID:3021,HP:0002039
DOID:3021,HP:0000989
DOID:3021,HP:0001276
DOID:3021,HP:0001513
DOID:3021,HP:0001257
DOID:3021,HP:0001250
DOID:3021,HP:0041051
DOID:3021,HP:0002105
DOID:3021,HP:0004326
DOID:3021,HP:0002578
DOID:3021,HP:0002301
DOID:3021,HP:0410281
DOID:3021,HP:0000979
DOID:3021,HP:0000365
DOID:3021,HP:0003419
DOID:3021,HP:0002063
DOID:3021,HP:0000969
DOID:3021,HP:0001249
DOID:3021,HP:0002883
DOID:3021,HP:0025116
DOID:3021,HP:0000407
DOID:3021,HP:0100520
DOID:3021,HP:0003401
DOID:3021,HP:0003202
DOID:3021,HP:0002829
DOID:3021,HP:0031284
DOID:3021,HP:0012531
DOID:3021,HP:0002027
DOID:3021,HP:0002104
DOID:3021,HP:0100749
DOID:3021,HP:0031258
DOID:3021,HP:0030148
DOID:3021,HP:0040184
DOID:3021,HP:0001337
DOID:3021,HP:0000093
DOID:3021,HP:0002321
DOID:3021,HP:0003418
DOID:3021,HP:0002019
DOID:3021,HP:0000103
DOID:3021,HP:0012592
DOID:3021,HP:0012416
DOID:3021,HP:0001332
DOID:3021,HP:0001260
DOID:3021,HP:0025406
DOID:3021,HP:0007209
DOID:3021,HP:0004417
DOID:3021,HP:0000738
DOID:3021,HP:0002014
DOID:3021,HP:0002018
DOID:3021,HP:0001279
DOID:3021,HP:0001824
DOID:3021,HP:0001324
DOID:3021,HP:0004324
DOID:3021,HP:0010702
DOID:3021,HP:0002381
DOID:3021,HP:0002150
DOID:3021,HP:0002487
DOID:3021,HP:0002315
DOID:3021,HP:0001281
DOID:3021,HP:0000952
DOID:3021,HP:0012188
DOID:3021,HP:0003470
DOID:3021,HP:0000961
DOID:3021,HP:0001681
DOID:13934,HP:0002045
DOID:13934,HP:0012735
DOID:13934,HP:0000618
DOID:13934,HP:0010828
DOID:13934,HP:0010550
DOID:13934,HP:0000020
DOID:13934,HP:0002248
DOID:13934,HP:0010780
DOID:13934,HP:0002305
DOID:13934,HP:0001251
DOID:13934,HP:0011868
DOID:13934,HP:0002094
DOID:13934,HP:0002203
DOID:13934,HP:0012378
DOID:13934,HP:0002380
DOID:13934,HP:0002445
DOID:13934,HP:0002013
DOID:13934,HP:0001945
DOID:13934,HP:0001609
DOID:13934,HP:0002277
DOID:13934,HP:0030834
DOID:13934,HP:0001336
DOID:13934,HP:0001259
DOID:13934,HP:0000360
DOID:13934,HP:0001513
DOID:13934,HP:0001257
DOID:13934,HP:0001250
DOID:13934,HP:0000405
DOID:13934,HP:0041051
DOID:13934,HP:0002301
DOID:13934,HP:0031179
DOID:13934,HP:0410281
DOID:13934,HP:0000979
DOID:13934,HP:0000473
DOID:13934,HP:0000365
DOID:13934,HP:0005101
DOID:13934,HP:0003419
DOID:13934,HP:0000575
DOID:13934,HP:0010524
DOID:13934,HP:0000969
DOID:13934,HP:0100607
DOID:13934,HP:0000602
DOID:13934,HP:0001605
DOID:13934,HP:0001249
DOID:13934,HP:0002066
DOID:13934,HP:0000407
DOID:13934,HP:0003401
DOID:13934,HP:0003202
DOID:13934,HP:0031284
DOID:13934,HP:0012531
DOID:13934,HP:0002027
DOID:13934,HP:0002104
DOID:13934,HP:0030148
DOID:13934,HP:0040184
DOID:13934,HP:0000651
DOID:13934,HP:0001337
DOID:13934,HP:0002321
DOID:13934,HP:0003418
DOID:13934,HP:0002072
DOID:13934,HP:0031364
DOID:13934,HP:0100660
DOID:13934,HP:0001332
DOID:13934,HP:0001260
DOID:13934,HP:0000211
DOID:13934,HP:0007209
DOID:13934,HP:0000957
DOID:13934,HP:0002791
DOID:13934,HP:0002018
DOID:13934,HP:0001279
DOID:13934,HP:0001324
DOID:13934,HP:0002186
DOID:13934,HP:0010702
DOID:13934,HP:0002381
DOID:13934,HP:0002487
DOID:13934,HP:0001252
DOID:13934,HP:0002315
DOID:13934,HP:0000952
DOID:13934,HP:0003470
DOID:13934,HP:0100812
DOID:11328,HP:0002045
DOID:11328,HP:0012735
DOID:11328,HP:0000618
DOID:11328,HP:0010550
DOID:11328,HP:0000020
DOID:11328,HP:0002305
DOID:11328,HP:0100739
DOID:11328,HP:0001251
DOID:11328,HP:0002094
DOID:11328,HP:0012378
DOID:11328,HP:0001289
DOID:11328,HP:0000646
DOID:11328,HP:0002445
DOID:11328,HP:0002013
DOID:11328,HP:0001945
DOID:11328,HP:0000551
DOID:11328,HP:0001336
DOID:11328,HP:0001259
DOID:11328,HP:0000360
DOID:11328,HP:0002039
DOID:11328,HP:0000989
DOID:11328,HP:0001513
DOID:11328,HP:0001257
DOID:11328,HP:0001250
DOID:11328,HP:0004326
DOID:11328,HP:0002301
DOID:11328,HP:0410281
DOID:11328,HP:0000473
DOID:11328,HP:0002591
DOID:11328,HP:0000365
DOID:11328,HP:0010529
DOID:11328,HP:0010524
DOID:11328,HP:0002063
DOID:11328,HP:0000969
DOID:11328,HP:0100607
DOID:11328,HP:0000602
DOID:11328,HP:0025268
DOID:11328,HP:0001249
DOID:11328,HP:0002883
DOID:11328,HP:0000613
DOID:11328,HP:0000407
DOID:11328,HP:0100520
DOID:11328,HP:0002300
DOID:11328,HP:0003202
DOID:11328,HP:0025502
DOID:11328,HP:0031284
DOID:11328,HP:0012531
DOID:11328,HP:0002027
DOID:11328,HP:0100749
DOID:11328,HP:0031258
DOID:11328,HP:0010522
DOID:11328,HP:0000651
DOID:11328,HP:0001337
DOID:11328,HP:0001007
DOID:11328,HP:0002321
DOID:11328,HP:0003418
DOID:11328,HP:0002072
DOID:11328,HP:0002019
DOID:11328,HP:0000103
DOID:11328,HP:0012416
DOID:11328,HP:0001332
DOID:11328,HP:0001260
DOID:11328,HP:0000211
DOID:11328,HP:0025406
DOID:11328,HP:0007209
DOID:11328,HP:0004417
DOID:11328,HP:0000738
DOID:11328,HP:0002014
DOID:11328,HP:0002018
DOID:11328,HP:0001279
DOID:11328,HP:0001824
DOID:11328,HP:0001324
DOID:11328,HP:0004324
DOID:11328,HP:0002186
DOID:11328,HP:0002381
DOID:11328,HP:0002487
DOID:11328,HP:0001252
DOID:11328,HP:0002315
DOID:11328,HP:0001281
DOID:11328,HP:0012188
DOID:11328,HP:0003470
DOID:11328,HP:0000961
DOID:11328,HP:0100660
DOID:11328,HP:0001681
DOID:12399,HP:0001249
DOID:12399,HP:0004324
DOID:12399,HP:0025502
DOID:12399,HP:0001513
DOID:12399,HP:0002039
DOID:12399,HP:0100739
DOID:12399,HP:0002315
DOID:3388,HP:0000093
DOID:3388,HP:0003418
DOID:3388,HP:0002321
DOID:3388,HP:0012592
DOID:3388,HP:0012377
DOID:3388,HP:0012735
DOID:3388,HP:0000618
DOID:3388,HP:0000969
DOID:3388,HP:0000211
DOID:3388,HP:0002375
DOID:3388,HP:0001249
DOID:3388,HP:0004417
DOID:3388,HP:0000989
DOID:3388,HP:0001513
DOID:3388,HP:0001250
DOID:3388,HP:0002014
DOID:3388,HP:0100739
DOID:3388,HP:0100963
DOID:3388,HP:0001824
DOID:3388,HP:0003401
DOID:3388,HP:0004324
DOID:3388,HP:0012378
DOID:3388,HP:0025502
DOID:3388,HP:0010702
DOID:3388,HP:0002301
DOID:3388,HP:0012531
DOID:3388,HP:0002487
DOID:3388,HP:0410281
DOID:3388,HP:0002315
DOID:3388,HP:0001281
DOID:3388,HP:0100749
DOID:3388,HP:0000952
DOID:3388,HP:0040184
DOID:3388,HP:0002445
DOID:3388,HP:0002013
DOID:3388,HP:0001945
DOID:3388,HP:0100812
DOID:3388,HP:0001681
DOID:76,HP:0000093
DOID:76,HP:0002045
DOID:76,HP:0002321
DOID:76,HP:0002019
DOID:76,HP:0012592
DOID:76,HP:0012735
DOID:76,HP:0002039
DOID:76,HP:0000969
DOID:76,HP:0025406
DOID:76,HP:0001513
DOID:76,HP:0002248
DOID:76,HP:0002014
DOID:76,HP:0100739
DOID:76,HP:0002018
DOID:76,HP:0002105
DOID:76,HP:0004326
DOID:76,HP:0002094
DOID:76,HP:0001279
DOID:76,HP:0001324
DOID:76,HP:0001824
DOID:76,HP:0002829
DOID:76,HP:0004324
DOID:76,HP:0031005
DOID:76,HP:0002578
DOID:76,HP:0031284
DOID:76,HP:0012531
DOID:76,HP:0001252
DOID:76,HP:0410281
DOID:76,HP:0002027
DOID:76,HP:0002315
DOID:76,HP:0001281
DOID:76,HP:0100749
DOID:76,HP:0002020
DOID:76,HP:0000979
DOID:76,HP:0001945
DOID:76,HP:0003470
DOID:76,HP:0002013
DOID:76,HP:0000961
DOID:76,HP:0003641
DOID:76,HP:0003419
DOID:76,HP:0100812
DOID:76,HP:0001681
DOID:1785,HP:0000093
DOID:1785,HP:0002045
DOID:1785,HP:0000551
DOID:1785,HP:0002321
DOID:1785,HP:0002277
DOID:1785,HP:0000575
DOID:1785,HP:0002072
DOID:1785,HP:0000103
DOID:1785,HP:0001259
DOID:1785,HP:0012592
DOID:1785,HP:0001824
DOID:1785,HP:0012377
DOID:1785,HP:0000618
DOID:1785,HP:0012416
DOID:1785,HP:0100607
DOID:1785,HP:0000020
DOID:1785,HP:0000602
DOID:1785,HP:0000969
DOID:1785,HP:0025406
DOID:1785,HP:0001249
DOID:1785,HP:0007209
DOID:1785,HP:0002066
DOID:1785,HP:0001513
DOID:1785,HP:0025143
DOID:1785,HP:0001250
DOID:1785,HP:0000738
DOID:1785,HP:0002014
DOID:1785,HP:0000613
DOID:1785,HP:0000957
DOID:1785,HP:0001251
DOID:1785,HP:0002018
DOID:1785,HP:0000407
DOID:1785,HP:0004326
DOID:1785,HP:0011868
DOID:1785,HP:0002094
DOID:1785,HP:0001279
DOID:1785,HP:0003401
DOID:1785,HP:0003202
DOID:1785,HP:0004324
DOID:1785,HP:0001324
DOID:1785,HP:0009916
DOID:1785,HP:0012378
DOID:1785,HP:0025502
DOID:1785,HP:0002381
DOID:1785,HP:0001289
DOID:1785,HP:0002301
DOID:1785,HP:0031284
DOID:1785,HP:0012531
DOID:1785,HP:0031179
DOID:1785,HP:0410281
DOID:1785,HP:0002027
DOID:1785,HP:0002315
DOID:1785,HP:0031258
DOID:1785,HP:0000646
DOID:1785,HP:0012188
DOID:1785,HP:0001945
DOID:1785,HP:0003470
DOID:1785,HP:0002445
DOID:1785,HP:0002591
DOID:1785,HP:0001254
DOID:1785,HP:0000651
DOID:1785,HP:0002013
